,PIDM,CohortTrm,A/C,Cons/SO,TermsElpsd,TermsAtt,CumCrAtt,CumCrErn,CumCrTran,CrAtt/Term,CrErn/Term,SEX,Eth,EthComputed,Citz,BDate,Age,GradAge,DegC,Maj,Prog,Div,ProgCredits_x,CreditGrp,CtlgYr,DegDte,GradAcadYr,FirstDeg,Minor,FTrmCrAtt,TotalNumCourses,RepeatedNumCourses,NumCE,NumCR,NumNC,SuccessNum,NotSuccessNum,<100,100s,200s,300s,>1000,FYrCreditsAttained,FYrCreditsEarned,Bulletin Year,CumCrEarnedWCC,ExcessCr,PELL,CumGPA
1831,708371,200605,A,Cons,5.0,5.0,66.0,69.0,3.0,13.2,13.2,F,W,W,Y,1979-07-28,25.0,27.0,AA,LAT,AALAT,HSS,60.0,60-75,2004.0,2006-08-08,2006.0,1,,200501,20.0,0.0,0.0,20.0,0.0,20.0,0.0,2.0,16.0,2.0,0.0,0.0,40.0,40.0,2006.0,66.0,9.0,0,3.9727272730000003
1832,712466,200605,A,Cons,5.0,5.0,45.0,68.0,23.0,9.0,9.0,F,A,A,F,1980-04-19,24.0,26.0,AA,BAS,AABAS,BCT,60.0,60-75,2005.0,2006-08-08,2006.0,1,,200501,14.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,11.0,2.0,0.0,0.0,29.0,29.0,2006.0,45.0,8.0,0,3.9785714289999996
1833,714182,200605,A,Cons,5.0,5.0,63.0,94.0,31.0,12.6,12.6,M,W,W,Y,1961-04-20,43.0,45.0,AAS,ATEC,APATEC,ATP,62.0,60-75,2004.0,2006-08-08,2006.0,0,,200501,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,11.0,7.0,0.0,0.0,42.0,42.0,2006.0,63.0,32.0,1,3.5
1834,748374,200605,A,Cons,3.0,3.0,33.0,65.0,32.0,11.0,11.0,F,H,H,Y,1983-07-07,22.0,22.0,AA,INS,AAINS,HSS,64.0,60-75,2005.0,2006-06-28,2006.0,1,,200509,11.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,6.0,5.0,0.0,0.0,33.0,33.0,2006.0,33.0,1.0,1,3.737037037
1835,752610,200605,A,Cons,2.0,2.0,18.0,60.0,45.0,9.0,7.5,F,W,W,Y,1982-05-19,23.0,24.0,AAS,OST,APOST,BCT,60.0,60-75,2005.0,2006-06-28,2006.0,1,,200601,6.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,24.0,21.0,2006.0,15.0,0.0,1,2.432653061
1836,154189,200609,A,SO,11.0,9.0,79.0,89.0,16.0,8.77777777777778,8.11111111111111,F,W,W,Y,1973-04-16,30.0,33.0,AAS,NURS,APNURS,HLT,72.0,60-75,2003.0,2006-12-18,2007.0,1,,200305,32.0,2.0,0.0,32.0,0.0,30.0,0.0,1.0,19.0,12.0,0.0,0.0,26.0,25.0,2007.0,73.0,17.0,0,3.319607843
1837,155218,200609,A,Cons,14.0,13.0,85.0,79.0,0.0,6.53846153846154,6.07692307692308,F,W,W,Y,1972-01-09,30.0,34.0,AAS,OST,APOST,BCT,60.0,60-75,2002.0,2006-12-18,2007.0,1,,200205,39.0,2.0,3.0,34.0,2.0,35.0,2.0,5.0,27.0,2.0,0.0,5.0,26.0,26.0,2007.0,79.0,19.0,1,3.2833333330000003
1838,178754,200609,A,Cons,14.0,13.0,107.0,107.0,0.0,8.23076923076923,8.23076923076923,F,W,W,Y,1959-02-25,43.0,47.0,AAS,NURS,APNURS,HLT,72.0,60-75,2004.0,2006-12-18,2007.0,0,,200205,45.0,0.0,0.0,44.0,1.0,44.0,1.0,6.0,26.0,12.0,0.0,1.0,24.0,24.0,2007.0,107.0,35.0,0,2.7593023260000002
1839,196569,200609,A,Cons,19.0,13.0,95.0,91.0,0.0,7.30769230769231,7.0,F,W,W,Y,1984-03-17,16.0,22.0,AAS,CCP,APCCP,ATP,61.0,60-75,2006.0,2006-12-18,2007.0,1,,200009,37.0,0.0,0.0,36.0,1.0,34.0,3.0,4.0,24.0,8.0,0.0,1.0,12.0,12.0,2007.0,91.0,30.0,0,3.37625
1840,500305,200609,A,Cons,8.0,7.0,78.0,89.0,11.0,11.1428571428571,11.1428571428571,F,W,W,Y,1979-09-18,24.0,27.0,AAS,AATD,APAATD,BCT,63.0,60-75,2004.0,2006-12-18,2007.0,1,,200405,27.0,0.0,0.0,27.0,0.0,27.0,0.0,1.0,19.0,7.0,0.0,0.0,28.0,28.0,2007.0,78.0,26.0,1,3.8876404489999996
1841,513385,200609,A,SO,19.0,13.0,101.0,77.0,9.0,7.76923076923077,5.23076923076923,M,W,W,Y,1980-05-28,20.0,26.0,AAS,CULD,APCULD,BCT,67.0,60-75,2003.0,2006-12-18,2007.0,0,,200009,33.0,4.0,0.0,33.0,0.0,22.0,7.0,0.0,24.0,9.0,0.0,0.0,12.0,12.0,2007.0,68.0,10.0,0,2.288732394
1842,526764,200609,A,SO,18.0,9.0,79.0,83.0,31.0,8.77777777777778,5.77777777777778,F,W,W,Y,1974-01-18,26.0,32.0,AAS,OST,APOST,BCT,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200101,23.0,2.0,0.0,23.0,0.0,16.0,5.0,0.0,20.0,3.0,0.0,0.0,34.0,28.0,2007.0,52.0,23.0,0,3.3
1843,527103,200609,A,Cons,12.0,9.0,103.0,73.0,0.0,11.4444444444444,8.11111111111111,F,H,H,Y,1983-12-28,19.0,22.0,AA,GSLA,AAGSLA,HSS,,60-75,2005.0,2006-12-18,2007.0,1,,200301,31.0,3.0,0.0,31.0,0.0,23.0,4.0,5.0,21.0,5.0,0.0,0.0,26.0,20.0,,73.0,,0,2.846575342
1844,531497,200609,A,SO,19.0,3.0,54.0,70.0,20.0,18.0,16.6666666666667,M,B,B,Y,1981-06-23,19.0,25.0,AAS,OST,APOST,BCT,60.0,60-75,2006.0,2006-12-18,2007.0,0,,200009,14.0,1.0,0.0,14.0,0.0,13.0,0.0,3.0,11.0,0.0,0.0,0.0,39.0,35.0,2007.0,50.0,10.0,0,2.89
1845,531797,200609,A,SO,19.0,11.0,108.0,81.0,0.0,9.81818181818182,7.36363636363636,F,W,W,Y,1982-07-25,18.0,24.0,AA,LAT,AALAT,HSS,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200009,35.0,2.0,0.0,32.0,3.0,25.0,8.0,1.0,19.0,12.0,0.0,3.0,21.0,18.0,2007.0,81.0,21.0,0,3.063380282
1846,536916,200609,A,Cons,19.0,16.0,91.0,79.0,0.0,5.6875,4.9375,F,B,B,Y,1981-03-24,19.0,25.0,AAS,CCP,APCCP,ATP,61.0,60-75,2004.0,2006-12-18,2007.0,0,,200009,33.0,3.0,0.0,33.0,0.0,27.0,3.0,0.0,25.0,8.0,0.0,0.0,19.0,13.0,2007.0,79.0,18.0,1,3.340206186
1847,542021,200609,A,SO,19.0,14.0,120.0,65.0,0.0,8.57142857142857,4.64285714285714,M,W,W,Y,1982-03-11,18.0,24.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2006-12-18,2007.0,1,,200009,36.0,4.0,0.0,36.0,0.0,19.0,12.0,0.0,27.0,9.0,0.0,0.0,33.0,13.0,,65.0,5.0,1,2.278082192
1848,543860,200609,A,SO,19.0,13.0,131.0,130.0,0.0,10.0769230769231,10.0,F,W,W,Y,1983-07-05,17.0,23.0,AAS,NURS,APNURS,HLT,72.0,60-75,2004.0,2006-12-18,2007.0,1,,200009,52.0,0.0,0.0,52.0,0.0,51.0,1.0,5.0,32.0,15.0,0.0,0.0,10.0,10.0,2007.0,130.0,58.0,1,3.108333333
1849,544705,200609,A,SO,19.0,9.0,86.0,79.0,0.0,9.55555555555556,8.77777777777778,M,W,W,Y,1985-08-16,15.0,21.0,AAS,OST,APOST,BCT,60.0,60-75,2006.0,2006-12-18,2007.0,0,,200009,29.0,1.0,0.0,29.0,0.0,27.0,1.0,0.0,23.0,6.0,0.0,0.0,30.0,30.0,2007.0,79.0,19.0,0,3.5358974360000004
1850,545020,200609,A,SO,19.0,11.0,44.0,63.0,19.0,4.0,4.0,M,H,H,Y,1977-05-17,23.0,29.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2006-12-18,2007.0,1,,200009,15.0,0.0,0.0,15.0,0.0,15.0,0.0,1.0,9.0,5.0,0.0,0.0,13.0,13.0,,44.0,3.0,0,3.1413043480000002
1851,548278,200609,A,SO,19.0,11.0,60.0,66.0,6.0,5.45454545454545,5.45454545454545,M,W,W,Y,1975-08-03,25.0,31.0,AAS,COMP,APCOMP,BCT,60.0,60-75,2003.0,2006-12-18,2007.0,0,,200009,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,11.0,11.0,2007.0,60.0,6.0,0,4.0
1852,549686,200609,A,Cons,19.0,16.0,107.0,98.0,0.0,6.6875,6.125,F,B,B,Y,1969-09-07,30.0,37.0,AAS,NURS,APNURS,HLT,72.0,60-75,2003.0,2006-12-18,2007.0,1,,200009,44.0,3.0,0.0,44.0,0.0,40.0,1.0,6.0,25.0,13.0,0.0,0.0,16.0,13.0,2007.0,98.0,26.0,1,2.968965517
1853,550326,200609,A,SO,19.0,11.0,120.0,75.0,0.0,10.9090909090909,6.81818181818182,F,W,W,Y,1981-11-08,18.0,25.0,AAS,MGTM,APMGTM,BCT,60.0,60-75,2006.0,2006-12-18,2007.0,0,,200009,38.0,6.0,0.0,38.0,0.0,25.0,6.0,6.0,21.0,11.0,0.0,0.0,9.0,3.0,2007.0,75.0,15.0,0,2.82
1854,550491,200609,A,SO,19.0,16.0,109.0,93.0,0.0,6.8125,5.8125,F,W,W,Y,1976-06-06,24.0,30.0,AAS,NURS,APNURS,HLT,72.0,60-75,2001.0,2006-12-18,2007.0,1,,200009,42.0,5.0,0.0,42.0,0.0,36.0,1.0,4.0,24.0,14.0,0.0,0.0,27.0,27.0,2007.0,93.0,21.0,1,2.9
1855,550549,200609,A,Cons,19.0,6.0,67.0,74.0,19.0,11.1666666666667,9.16666666666667,M,W,W,Y,1981-04-20,19.0,25.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2006-12-18,2007.0,1,,200009,21.0,3.0,0.0,21.0,0.0,15.0,3.0,4.0,16.0,1.0,0.0,0.0,27.0,21.0,,55.0,14.0,1,2.204444444
1856,551943,200609,A,SO,19.0,13.0,83.5,98.5,15.0,6.42307692307692,6.42307692307692,F,B,X,Y,1970-02-11,30.0,36.0,AAS,NURS,APNURS,HLT,72.0,60-75,2004.0,2006-12-18,2007.0,1,,200009,37.0,0.0,0.0,37.0,0.0,37.0,0.0,3.0,20.0,14.0,0.0,0.0,12.0,12.0,2007.0,83.5,26.5,0,3.5640625
1857,555086,200609,A,SO,9.0,4.0,10.0,64.0,54.0,2.5,2.5,M,W,W,Y,1955-02-14,48.0,51.0,AAS,ITRN,APITRN,ATP,59.0,60-75,2006.0,2006-12-18,2007.0,1,,200401,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1.5,1.5,2007.0,10.0,5.0,0,4.0
1858,557150,200609,A,Cons,18.0,14.0,79.0,122.0,43.0,5.64285714285714,5.64285714285714,M,H,H,Y,1974-08-07,26.0,32.0,AAS,OST,APOST,BCT,60.0,60-75,2004.0,2006-12-18,2007.0,0,,200101,22.0,0.0,0.0,22.0,0.0,22.0,0.0,1.0,16.0,5.0,0.0,0.0,6.0,6.0,2007.0,79.0,62.0,0,3.4936708860000003
1859,557151,200609,A,SO,16.0,11.0,36.0,78.0,45.0,3.27272727272727,3.0,F,W,W,Y,1972-01-17,29.0,34.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2001.0,2006-12-18,2007.0,1,,200109,11.0,1.0,0.0,11.0,0.0,10.0,0.0,2.0,7.0,2.0,0.0,0.0,3.0,3.0,,33.0,18.0,0,2.865517241
1860,558243,200609,A,SO,18.0,12.0,108.0,62.0,8.0,9.0,4.5,F,W,W,Y,1982-01-14,18.0,24.0,AA,LAT,AALAT,HSS,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200101,30.0,5.0,0.0,30.0,0.0,18.0,7.0,0.0,21.0,9.0,0.0,0.0,32.0,4.0,2007.0,54.0,2.0,0,3.058333333
1861,560219,200609,A,SO,18.0,11.0,96.0,78.0,0.0,8.72727272727273,7.09090909090909,F,W,W,Y,1982-12-02,18.0,24.0,AAS,GDTI,APGDTI,BCT,68.0,60-75,2001.0,2006-12-18,2007.0,1,,200101,27.0,1.0,0.0,27.0,0.0,23.0,2.0,0.0,22.0,5.0,0.0,0.0,26.0,22.0,,78.0,10.0,0,3.4746666669999997
1862,560521,200609,A,SO,18.0,9.0,86.0,86.0,6.0,9.55555555555556,8.88888888888889,F,W,W,Y,1982-05-13,18.0,24.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2001.0,2006-12-18,2007.0,1,,200101,27.0,1.0,0.0,27.0,0.0,23.0,3.0,0.0,19.0,8.0,0.0,0.0,24.0,21.0,,80.0,26.0,0,2.9085714289999998
1863,560581,200609,A,Cons,18.0,18.0,67.0,67.0,0.0,3.72222222222222,3.72222222222222,M,W,W,Y,1980-11-15,20.0,26.0,AAS,JPIM,APJPIM,ATP,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200101,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,12.0,12.0,2007.0,67.0,7.0,0,3.894520548
1864,560771,200609,A,SO,18.0,17.0,65.0,70.0,11.0,3.82352941176471,3.47058823529412,M,W,W,Y,1978-12-20,22.0,27.0,AAS,JPIM,APJPIM,ATP,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200101,20.0,0.0,0.0,20.0,0.0,18.0,2.0,0.0,19.0,1.0,0.0,0.0,12.0,12.0,2007.0,59.0,10.0,0,3.7153374230000002
1865,562652,200609,A,SO,16.0,10.0,88.0,67.0,0.0,8.8,6.7,F,B,X,Y,1983-09-16,17.0,23.0,AAS,OST,APOST,BCT,60.0,60-75,2006.0,2006-12-18,2007.0,0,,200109,28.0,2.0,0.0,28.0,0.0,22.0,4.0,4.0,23.0,1.0,0.0,0.0,27.0,21.0,2007.0,67.0,7.0,0,2.540217391
1866,567113,200609,A,SO,16.0,10.0,68.0,69.0,1.0,6.8,6.8,F,W,W,Y,1983-02-02,18.0,23.0,AAS,OST,APOST,BCT,60.0,60-75,2004.0,2006-12-18,2007.0,0,,200109,23.0,0.0,0.0,23.0,0.0,23.0,0.0,2.0,18.0,3.0,0.0,0.0,30.0,30.0,2007.0,68.0,9.0,1,3.346478873
1867,579809,200609,A,Cons,15.0,12.0,104.0,79.0,0.0,8.66666666666667,6.58333333333333,F,O,O,Y,1983-07-24,18.0,23.0,AA,HUST,AAHUST,HSS,60.0,60-75,2004.0,2006-12-18,2007.0,1,,200201,31.0,4.0,0.0,31.0,0.0,24.0,2.0,3.0,19.0,9.0,0.0,0.0,16.0,12.0,2007.0,79.0,19.0,0,2.955263158
1868,582689,200609,A,SO,16.0,11.0,96.0,69.0,0.0,8.72727272727273,6.27272727272727,F,W,W,Y,1983-09-18,17.0,23.0,AAS,OST,APOST,BCT,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200109,29.0,2.0,0.0,29.0,0.0,18.0,9.0,2.0,21.0,6.0,0.0,0.0,18.0,18.0,2007.0,69.0,9.0,0,2.35
1869,584377,200609,A,SO,16.0,14.0,80.0,79.0,8.0,5.71428571428571,5.07142857142857,F,W,W,Y,1977-10-06,23.0,29.0,AA,BAS,AABAS,BCT,60.0,60-75,2005.0,2006-12-18,2007.0,1,,200109,25.0,2.0,0.0,25.0,0.0,21.0,2.0,1.0,15.0,9.0,0.0,0.0,9.0,9.0,2007.0,71.0,19.0,1,3.094366197
1870,584432,200609,A,SO,16.0,14.0,94.0,107.0,18.0,6.71428571428571,6.35714285714286,F,W,W,Y,1981-06-09,20.0,25.0,AAS,NURS,APNURS,HLT,72.0,60-75,2004.0,2006-12-18,2007.0,1,,200109,40.0,0.0,0.0,40.0,0.0,38.0,2.0,1.0,23.0,16.0,0.0,0.0,11.0,9.0,2007.0,89.0,35.0,0,3.5477611939999996
1871,585010,200609,A,SO,15.0,10.0,85.0,88.0,3.0,8.5,8.5,M,W,W,Y,1985-10-09,16.0,21.0,AAS,CULD,APCULD,BCT,66.0,60-75,2002.0,2006-12-18,2007.0,0,,200201,28.0,0.0,0.0,28.0,0.0,28.0,0.0,2.0,19.0,7.0,0.0,0.0,29.0,29.0,2007.0,85.0,22.0,0,3.28902439
1872,585240,200609,A,SO,16.0,9.0,99.0,96.0,0.0,11.0,10.6666666666667,M,W,W,Y,1983-03-31,18.0,23.0,AA,LAT,AALAT,HSS,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200109,32.0,0.0,0.0,32.0,0.0,30.0,2.0,0.0,25.0,7.0,0.0,0.0,27.0,27.0,2007.0,96.0,36.0,0,2.888297872
1873,585760,200609,A,Cons,16.0,14.0,61.0,61.0,0.0,4.35714285714286,4.35714285714286,M,W,W,P,1966-08-28,35.0,40.0,AAS,JPIM,APJPIM,ATP,60.0,60-75,2005.0,2006-12-18,2007.0,1,,200109,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,12.0,6.0,0.0,0.0,12.0,12.0,2007.0,61.0,1.0,1,3.9666666669999997
1874,587013,200609,A,SO,16.0,8.0,95.0,101.0,34.0,11.875,8.375,F,W,W,Y,1981-05-17,20.0,25.0,AAS,OST,APOST,BCT,60.0,60-75,2006.0,2006-12-18,2007.0,1,,200109,31.0,2.0,0.0,31.0,0.0,22.0,7.0,0.0,24.0,7.0,0.0,0.0,29.0,26.0,2007.0,67.0,41.0,0,3.306756757
1875,587866,200609,A,SO,13.0,7.0,78.0,74.0,2.0,11.1428571428571,10.2857142857143,F,W,W,Y,1983-11-29,18.0,23.0,AA,CJ,AACJ,ATP,65.0,60-75,2002.0,2006-12-18,2007.0,1,,200209,25.0,2.0,0.0,25.0,0.0,21.0,2.0,0.0,15.0,10.0,0.0,0.0,22.0,22.0,2007.0,72.0,9.0,0,2.7433333330000003
1876,589088,200609,A,SO,15.0,8.0,70.0,66.0,0.0,8.75,8.25,F,W,W,Y,1982-12-10,19.0,24.0,AA,SECO,AASECO,HSS,60.0,60-75,2005.0,2006-12-18,2007.0,1,,200201,21.0,1.0,0.0,21.0,0.0,20.0,0.0,2.0,14.0,5.0,0.0,0.0,15.0,11.0,2007.0,66.0,6.0,0,3.365384615
1877,591010,200609,A,SO,16.0,10.0,75.0,77.0,8.0,7.5,6.9,F,W,W,Y,1981-09-21,19.0,25.0,AAS,GDTD,APGDTD,BCT,69.0,60-75,2001.0,2006-12-18,2007.0,1,,200109,22.0,1.0,0.0,22.0,0.0,16.0,4.0,0.0,17.0,5.0,0.0,0.0,14.0,14.0,,69.0,8.0,1,3.0
1878,593660,200609,A,Cons,10.0,9.0,36.0,69.0,37.0,4.0,3.55555555555556,M,W,W,P,1965-06-01,38.0,41.0,AAS,AR,APAR,ATP,32.0,60-75,2004.0,2006-12-18,2007.0,1,,200309,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,8.0,,32.0,37.0,0,3.6642857139999996
1879,594580,200609,A,SO,15.0,13.0,71.0,67.0,0.0,5.46153846153846,5.15384615384615,F,W,W,Y,1983-10-02,18.0,23.0,AA,LAT,AALAT,HSS,60.0,60-75,2004.0,2006-12-18,2007.0,1,,200201,22.0,0.0,0.0,22.0,0.0,21.0,1.0,2.0,13.0,7.0,0.0,0.0,16.0,16.0,2007.0,67.0,7.0,0,3.401587302
1880,595077,200609,A,SO,16.0,5.0,15.0,65.0,50.0,3.0,3.0,M,W,W,Y,1950-12-29,50.0,55.0,AAS,ITRN,APITRN,ATP,60.0,60-75,2005.0,2006-12-18,2007.0,1,,200109,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,2007.0,15.0,5.0,0,4.0
1881,595081,200609,A,SO,16.0,6.0,18.0,62.0,44.0,3.0,3.0,M,W,W,Y,,,,AAS,ITRN,APITRN,ATP,59.0,60-75,2006.0,2006-12-18,2007.0,1,,200109,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,2007.0,18.0,3.0,0,4.0
1882,595102,200609,A,SO,16.0,5.0,15.0,60.0,45.0,3.0,3.0,M,W,W,Y,1968-10-28,32.0,38.0,AAS,ITRN,APITRN,ATP,59.0,60-75,2006.0,2006-12-18,2007.0,1,,200109,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,2007.0,15.0,1.0,0,4.0
1883,595221,200609,A,Cons,11.0,8.0,67.0,64.0,0.0,8.375,8.0,F,W,W,Y,1984-02-16,19.0,22.0,AA,LAT,AALAT,HSS,60.0,60-75,2005.0,2006-12-18,2007.0,1,,200305,22.0,1.0,0.0,22.0,0.0,19.0,2.0,1.0,13.0,8.0,0.0,0.0,28.0,25.0,2007.0,64.0,4.0,1,3.155128205
1884,595239,200609,A,Cons,15.0,15.0,105.0,105.0,0.0,7.0,7.0,F,W,W,Y,1960-01-21,41.0,46.0,AA,BAS,AABAS,BCT,60.0,60-75,2005.0,2006-12-18,2007.0,1,,200201,32.0,0.0,0.0,32.0,0.0,32.0,0.0,1.0,23.0,8.0,0.0,0.0,21.0,21.0,2007.0,105.0,45.0,1,3.962626263
1885,595239,200609,A,Cons,15.0,15.0,105.0,105.0,0.0,7.0,7.0,F,W,W,Y,1960-01-21,41.0,46.0,AAS,ACCT,APACCT,BCT,65.0,60-75,2004.0,2006-12-18,2007.0,1,,200201,32.0,0.0,0.0,32.0,0.0,32.0,0.0,1.0,23.0,8.0,0.0,0.0,21.0,21.0,2007.0,105.0,40.0,1,3.962626263
1886,596134,200609,A,Cons,15.0,13.0,99.0,113.0,14.0,7.61538461538462,7.61538461538462,F,W,W,Y,1957-12-18,44.0,48.0,AAS,NURS,APNURS,HLT,72.0,60-75,2004.0,2006-12-18,2007.0,1,,200201,41.0,0.0,0.0,41.0,0.0,41.0,0.0,1.0,25.0,15.0,0.0,0.0,20.0,20.0,2007.0,99.0,41.0,0,3.9337662339999997
1887,597261,200609,A,SO,16.0,5.0,18.0,60.0,45.0,3.6,3.0,M,W,W,Y,1956-01-16,45.0,50.0,AAS,ITRN,APITRN,ATP,59.0,60-75,2006.0,2006-12-18,2007.0,1,,200109,6.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,2007.0,15.0,1.0,0,3.825
1888,597433,200609,A,SO,13.0,6.0,18.0,63.0,45.0,3.0,3.0,M,W,W,Y,1969-11-10,32.0,37.0,AAS,ITRN,APITRN,ATP,59.0,60-75,2006.0,2006-12-18,2007.0,1,,200209,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,2007.0,18.0,4.0,0,4.0
1889,597483,200609,A,SO,16.0,6.0,18.0,70.0,52.0,3.0,3.0,M,W,W,Y,1942-10-28,58.0,64.0,AAS,ITRN,APITRN,ATP,59.0,60-75,2006.0,2006-12-18,2007.0,1,,200109,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,2007.0,18.0,11.0,0,3.9363636360000003
1890,597989,200609,A,SO,13.0,5.0,60.0,60.0,0.0,12.0,12.0,M,W,W,Y,1984-08-02,18.0,22.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2002.0,2006-12-18,2007.0,1,,200209,19.0,0.0,0.0,18.0,1.0,17.0,2.0,0.0,12.0,6.0,0.0,1.0,27.0,27.0,,60.0,0.0,0,3.4907894739999996
1891,598124,200609,A,Cons,15.0,6.0,75.0,72.0,0.0,12.5,12.0,F,W,W,Y,1982-06-08,19.0,24.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2001.0,2006-12-18,2007.0,1,,200201,23.0,0.0,0.0,23.0,0.0,22.0,1.0,0.0,17.0,6.0,0.0,0.0,37.0,34.0,,72.0,12.0,0,3.5192982460000004
1892,598546,200609,A,Cons,15.0,14.0,88.5,88.5,3.0,6.32142857142857,6.10714285714286,F,W,W,Y,1977-04-05,24.0,29.0,AAS,NURS,APNURS,HLT,72.0,60-75,2003.0,2006-12-18,2007.0,0,,200201,39.0,2.0,0.0,39.0,0.0,37.0,0.0,2.0,25.0,12.0,0.0,0.0,20.0,20.0,2007.0,85.5,16.5,1,3.219402985
1893,598697,200609,A,Cons,15.0,15.0,114.0,114.0,0.0,7.6,7.6,F,W,W,Y,1974-10-12,27.0,32.0,AAS,NURS,APNURS,HLT,72.0,60-75,2004.0,2006-12-18,2007.0,1,,200201,47.0,0.0,0.0,46.0,1.0,46.0,1.0,5.0,27.0,14.0,0.0,1.0,17.0,17.0,2007.0,114.0,42.0,1,3.958585859
1894,598960,200609,A,Cons,13.0,9.0,96.0,84.0,0.0,10.6666666666667,9.33333333333333,F,A,X,Y,1984-09-26,17.0,22.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2002.0,2006-12-18,2007.0,0,,200209,31.0,2.0,0.0,31.0,0.0,26.0,3.0,0.0,25.0,6.0,0.0,0.0,27.0,27.0,,84.0,24.0,1,3.386458333
1895,600293,200609,A,Cons,15.0,14.0,105.0,93.0,0.0,7.5,6.64285714285714,M,W,W,Y,1986-07-04,15.0,20.0,AAS,HVAC,APHVAC,ATP,22.0,60-75,2002.0,2006-12-18,2007.0,1,,200201,32.0,2.0,0.0,32.0,0.0,28.0,2.0,7.0,21.0,4.0,0.0,0.0,8.0,8.0,,93.0,71.0,1,2.431460674
1896,602271,200609,A,SO,14.0,7.0,67.0,92.0,40.0,9.57142857142857,7.42857142857143,M,W,X,Y,1977-01-09,25.0,29.0,AA,HUST,AAHUST,HSS,60.0,60-75,2003.0,2006-12-18,2007.0,1,,200205,22.0,1.0,0.0,22.0,0.0,17.0,4.0,0.0,16.0,6.0,0.0,0.0,18.0,3.0,2007.0,52.0,32.0,1,3.323664122
1897,602413,200609,A,SO,14.0,9.0,83.0,75.0,0.0,9.22222222222222,8.33333333333333,M,B,X,P,1983-04-28,19.0,23.0,AAS,OST,APOST,BCT,60.0,60-75,2005.0,2006-12-18,2007.0,1,,200205,26.0,0.0,0.0,26.0,0.0,21.0,5.0,1.0,20.0,5.0,0.0,0.0,11.0,7.0,2007.0,75.0,15.0,1,3.0144444439999996
1898,604206,200609,A,Cons,13.0,11.0,93.0,91.0,0.0,8.45454545454546,8.27272727272727,F,W,W,Y,1984-07-30,18.0,22.0,AAS,NURS,APNURS,HLT,72.0,60-75,2003.0,2006-12-18,2007.0,1,,200209,40.0,1.0,0.0,39.0,1.0,38.0,1.0,2.0,25.0,12.0,0.0,1.0,19.0,19.0,2007.0,91.0,19.0,0,3.0728571430000002
1899,605062,200609,A,Cons,8.0,8.0,90.0,83.0,0.0,11.25,10.375,F,W,W,Y,1978-06-08,25.0,28.0,AA,LAT,AALAT,HSS,60.0,60-75,2004.0,2006-12-18,2007.0,1,,200405,28.0,2.0,0.0,28.0,0.0,26.0,0.0,1.0,20.0,7.0,0.0,0.0,37.0,37.0,2007.0,83.0,23.0,1,3.9277108430000003
1900,611735,200609,A,SO,13.0,8.0,77.0,77.0,3.0,9.625,9.25,M,W,W,Y,1984-08-03,18.0,22.0,AA,CMG,AACMG,ATP,68.0,60-75,2002.0,2006-12-18,2007.0,1,,200209,24.0,0.0,0.0,24.0,0.0,24.0,0.0,1.0,15.0,8.0,0.0,0.0,12.0,12.0,2007.0,74.0,9.0,0,3.5827160489999996
